Open,High,Low,Close,Volume
47130,47167.6,47128.03,47148.11,5.96806
47148.12,47157.06,47148.11,47150,3.83394
47150,47150,47141.41,47149.99,5.83371
47150,47173.4,47144,47159.86,15.4454
47159.85,47173.61,47159.85,47168.28,4.29609
47168.28,47175.05,47155.98,47172.89,7.94795
47172.88,47179.78,47158,47159.86,6.70405
47159.86,47166.99,47130.67,47137.35,7.22279
47137.35,47137.35,47118,47131.37,9.27432
47131.37,47131.83,47111.57,47115.98,9.88308
47115.99,47120,47100,47103.32,6.25189
47103.33,47115.57,47100.58,47109.73,10.33196
47108.64,47153.51,47107.88,47137.32,27.55206
47137.32,47184.65,47134.89,47181.16,7.82912
47181.17,47191.07,47166.18,47166.19,12.62889
47166.19,47166.2,47147.07,47147.07,4.23393
47147.07,47183.64,47147.07,47173.99,4.32313
47173.99,47175.98,47153.87,47162.21,8.521
47162.22,47162.22,47137.29,47150.99,12.02349
47150.99,47173.17,47145.31,47167.51,11.48422
47169.02,47173.57,47147.31,47157.34,10.64412
47157.34,47182.88,47150,47174.6,10.54037
47174.6,47178.27,47170,47175,6.48746
47174.99,47190,47159.27,47186.91,16.50929
47186.91,47189.98,47164,47176.15,6.96154
47176.16,47184.1,47161.05,47182.2,5.49286
47183.95,47190.91,47176,47183.57,16.05393
47183.57,47200.8,47176.39,47200.8,9.83066
47200.8,47202.39,47161.06,47161.5,11.44699
47161.53,47170,47131.64,47133.79,15.61229
47133.79,47137.07,47110.03,47116.14,19.95032
47116.14,47121.66,47052.19,47063.21,16.82944
47063.17,47073.95,47059.46,47062.7,8.29427
47062.7,47108.6,47062.7,47107.37,14.65409
47107.37,47108.6,47057,47057,8.36581
47057.01,47057.01,47020,47039.89,25.20813
47039.89,47039.9,47020,47021.1,19.44226
47021.1,47063.88,47020,47056.24,26.03769
47056.24,47076.23,47055.26,47070.58,8.20922
47066.97,47122.79,47060.6,47106.77,10.90346
47106.78,47129.31,47106.77,47120.01,10.17376
47120,47132.43,47116.98,47132.11,9.43001
47132.12,47132.12,47106.08,47111.39,10.49305
47111.4,47114.83,47067.12,47075.16,8.7586
47075.15,47109.98,47071.22,47109.97,7.23982
47109.97,47109.97,47093.75,47105.99,4.56776
47105.98,47168.46,47101.77,47151.01,10.66384
47151.01,47169.93,47151,47157.09,11.32162
47157.09,47157.09,47125.4,47145.25,14.06617
47142.45,47157.08,47130.56,47157.07,4.75234
47157.08,47158.57,47145.29,47147,7.95966
47146.99,47170,47146.99,47160.05,4.62725
47160.05,47160.05,47135.31,47140.98,4.74548
47140.98,47163.13,47140.97,47145.83,6.63786
47145.83,47157.95,47140,47140.61,7.207
47140.61,47160.52,47140.61,47160.52,10.07027
47160.51,47160.52,47124.93,47124.94,8.26992
47124.93,47157.64,47122.69,47149.98,9.54308
47149.98,47149.99,47143.1,47145.01,4.4755
47145.01,47147.48,47121.28,47133.82,6.73483
47133.82,47137.9,47111.42,47117.5,7.36028
47117.5,47119.98,47095,47114.91,11.88495
47114.9,47120,47105.66,47119.99,3.76516
47120,47127.16,47109.35,47119.98,4.16944
47119.98,47124.8,47095,47095.03,15.09919
47095,47120,47093.61,47120,6.48305
47119.99,47122.43,47106.87,47115.33,6.44197
47115.32,47120.19,47106.84,47112.55,8.91296
47112.54,47133.57,47106.94,47123.4,6.69389
47123.39,47125.34,47080,47082.3,7.72235
47082.3,47087.94,47072.3,47081,9.0733
47081,47099.95,47081,47086,17.66742
47086,47092.77,47071.27,47084.82,14.65666
47084.83,47100,47077.88,47100,10.35812
47098.41,47110.4,47089.76,47104.68,16.01222
47104.68,47128.2,47100.55,47126.8,11.48664
47126.8,47219.81,47126.8,47219.01,18.95937
47219.01,47230.42,47178.05,47178.54,17.12324
47178.54,47190.71,47170,47179.52,5.26298
47179.53,47194.24,47170,47178.76,5.62681
47178.75,47228.42,47178.75,47210.75,9.79213
47210.74,47286.99,47200,47267.99,27.04653
47267.99,47336.64,47259.91,47287.14,30.43982
47287.13,47307.56,47287.13,47301.7,9.43444
47301.7,47320.24,47274.13,47304.24,43.37249
47304.24,47309.11,47232.54,47248.63,20.32146
47248.63,47274.7,47248.62,47256.76,15.34413
47256.77,47256.77,47224.04,47232.17,15.44611
47232.16,47263.15,47225.05,47257.6,10.55346
47257.6,47257.6,47225.04,47240.68,10.83325
47240.69,47244,47220.18,47220.19,4.87773
47220.18,47220.19,47190.1,47200,11.30804
47200,47208.25,47191.29,47207.8,6.35238
47207.79,47207.8,47190.1,47190.91,9.31299
47190.91,47192.1,47179.01,47182.88,5.32406
47182.88,47202.7,47179.71,47185.62,6.51643
47185.61,47205.96,47183.05,47198.04,6.83672
47198.03,47211.17,47185.96,47185.97,4.49921
47185.97,47185.97,47163.33,47175.06,9.37096
47175.05,47196.8,47172,47189.03,6.18678
47190,47190,47140.69,47142.64,41.16813
47142.63,47154.72,47136.04,47149.37,14.97293
47149.38,47149.38,47148.87,47148.89,3.57808
47148.88,47148.96,47148.87,47148.88,5.53304
47148.87,47148.88,47105.13,47132.47,16.16073
47132.46,47134.67,47121.13,47123.68,6.38357
47123.68,47139.25,47119.01,47136.28,5.48109
47136.28,47161.6,47127.85,47161.31,17.05645
47161.3,47166.83,47156.7,47162.99,6.3161
47162.99,47183.08,47162.99,47170.7,7.80761
47170.7,47196.33,47161.88,47191.21,8.5105
47191.2,47213.93,47191.19,47200.87,13.73007
47200.88,47206.03,47179.27,47203.88,8.39754
47203.87,47222,47202.52,47210.43,13.07164
47210.42,47366.9,47204.86,47366.89,32.98014
47366.9,47390,47278.34,47320.32,48.78144
47320.31,47330.22,47275.46,47299.94,13.26486
47299.93,47318.29,47278.08,47287.58,9.18663
47287.57,47320.47,47262.72,47306.64,10.36712
47306.64,47321.11,47287.85,47318.54,6.57391
47318.54,47360.52,47305.5,47341.34,12.96597
47341.34,47355.29,47341.33,47348.48,8.58762
47348.48,47360,47341.76,47358.21,6.32589
47358.23,47367.92,47347.27,47352.24,12.98897
47348.82,47358.21,47307.77,47322.56,11.066
47322.56,47355.91,47322.55,47327.32,15.24556
47327.99,47338.93,47315.51,47326.15,8.78261
47326.15,47349.17,47326.14,47340.47,15.06737
47340.47,47348.6,47313.75,47341.56,20.96807
47341.56,47389,47337.31,47369.59,16.40185
47369.59,47399,47356.11,47394.39,20.95751
47394.39,47399,47335,47335,13.24836
47335.01,47336.42,47313.22,47317.08,10.26597
47317.09,47320,47273.64,47320,14.37173
47319.99,47330,47319.84,47329.99,8.78159
47329.99,47348.98,47319.84,47341.77,39.63281
47341.77,47381.51,47333.14,47377.9,14.03387
47377.89,47486.61,47360.03,47434.04,43.43581
47434.04,47445,47390.02,47401.58,36.24964
47401.58,47429.99,47389.89,47389.9,25.52246
47389.9,47429.18,47367.44,47427.57,8.30856
47427.56,47429.99,47409.75,47415.39,9.38277
47415.39,47433.49,47378.3,47431.11,16.83596
47431.11,47473.59,47429.35,47432.17,22.41708
47432.17,47447.57,47393.07,47400.17,18.45309
47400.17,47416.39,47387.53,47402.47,6.5299
47402.47,47404.99,47366.2,47375.71,6.44876
47375.71,47381.26,47356.94,47361.01,15.24911
47361.01,47430,47361,47406.6,10.7248
47406.59,47424.32,47406.59,47419.99,4.21119
47419.99,47435.88,47409.9,47425.15,9.96092
47425.14,47438.48,47411.61,47412.01,8.03889
47412.01,47444.37,47412.01,47439.26,7.76205
47439.26,47445,47425.79,47441.37,5.75589
47441.38,47443.98,47414.33,47414.33,7.11595
47414.34,47427.18,47410.83,47421.68,10.73169
47421.68,47425.3,47400,47404.08,8.37304
47404.07,47431.1,47404.07,47419.57,5.65411
47420.64,47477.33,47419.57,47449.32,37.85077
47449.33,47474.36,47449.32,47474.36,11.274
47474.36,47488.49,47474.35,47485.95,8.8515
47485.94,47600,47485.94,47575.8,102.03926
47575.79,47649.5,47575.79,47584.23,38.22488
47584.24,47649.88,47584.23,47638.09,17.30508
47638.08,47650,47615.67,47650,23.90723
47650,47664.95,47591.63,47610.03,34.47222
47610.03,47614.63,47573.85,47579.38,9.34269
47579.38,47600,47572.22,47574.71,12.72912
47577.81,47584.61,47550.01,47580.6,11.26969
47580.61,47596.92,47543.65,47550.28,20.60421
47550.29,47564.72,47534.48,47562.52,18.16415
47562.53,47564,47538.02,47542.45,9.5501
47542.46,47567.57,47542.45,47546.55,17.94488
47546.5,47580.96,47546.5,47563.94,11.17824
47563.94,47594.05,47563.94,47588.88,10.89765
47588.89,47667.87,47580,47653.72,30.05294
47653.72,47689.55,47653.71,47664.33,28.51397
47664.34,47700,47652.51,47660,31.36583
47660.01,47689,47660,47686.29,10.0603
47686.3,47700,47655.41,47658.28,18.82606
47658.27,47659.8,47629.54,47629.54,20.33177
47629.54,47650,47614.54,47616.04,17.96237
47616.03,47824.31,47614.55,47812.57,169.20181
47812.57,47886,47741.35,47804.99,89.2292
47804.99,47805,47714.57,47727.81,43.80922
47727.81,47761.94,47721.81,47737.22,21.34844
47737.22,47830.75,47737.22,47824.13,30.21918
47824.13,47827.73,47765.65,47792.3,15.21931
47792.29,47990,47788.84,47939,132.45551
47938.99,47976.48,47897.07,47918.82,65.85302
47920.47,47938.83,47889,47907.48,31.73238
47907.48,47966.03,47848.97,47866.5,61.96385
47864,47873,47796.69,47815.07,33.18339
47815.08,47910,47815.07,47909.33,34.27154
47909.33,47925.65,47884.45,47907.08,19.29798
47907.08,47914.98,47854.37,47861.85,21.38036
47861.85,47866.47,47793.66,47814.56,30.47333
47814.56,47814.56,47565.26,47600.52,69.09443
47608.35,47707.02,47587.37,47689.02,57.06206
47689.03,47726.89,47683.06,47683.06,38.97861
47683.06,47683.07,47606.04,47606.04,23.99563
47606.05,47619.9,47533,47533,26.30284
47533.48,47569.14,47520.89,47549.71,46.62569
47549.71,47549.98,47482.57,47502.84,29.23468
47502.83,47601.46,47498.79,47587.91,24.58157
47587.91,47595.41,47534.81,47564.78,22.72235
47564.78,47595.4,47527.25,47541.1,27.91094
47541.1,47566.17,47506.68,47542.69,21.92752
47542.7,47566.17,47503.18,47512.1,17.40216
47512.09,47551.05,47512.09,47522.8,14.93465
47522.79,47533.08,47510.21,47525.81,14.69112
47525.8,47565.4,47525.8,47561.33,8.43114
47561.32,47617.46,47561.32,47603.3,14.2856
47603.3,47603.62,47589.68,47593.44,12.38903
47593.44,47640.02,47593.44,47634.49,10.26335
47634.49,47648.65,47624.74,47631.14,13.4945
47631.15,47694,47631.14,47631.16,18.07505
47631.15,47660.73,47631.15,47646.39,7.9662
47646.39,47671.7,47646.39,47655.01,12.12707
47655.01,47665,47560.13,47563.99,50.71378
47563.99,47580.54,47555.56,47572.87,7.2182
47572.88,47577.7,47514.24,47554.3,12.48554
47554.31,47571.57,47547.37,47568.55,9.9729
47568.56,47589.94,47568.55,47577.47,6.882
47577.47,47586.64,47560.39,47574.03,7.56202
47574.03,47612.62,47568.06,47596.28,12.76943
47596.28,47600,47582.16,47582.16,4.58818
47582.16,47620,47582.16,47617.34,6.93908
47617.34,47629.75,47595.21,47605.51,9.54331
47605.51,47605.52,47587.06,47594.53,4.11628
47594.53,47600.18,47590.52,47600.11,4.13403
47600.1,47603.92,47565.8,47565.8,6.65894
47565.8,47604.73,47564.31,47590.98,9.01756
47590.98,47600,47589.47,47593.69,6.33602
47593.69,47599.35,47540.01,47545.95,12.57094
47545.94,47554.73,47508.01,47508.36,21.02935
47508.36,47512.41,47379.3,47439.99,52.31025
47439.99,47475.99,47429.06,47466.74,12.96856
47466.74,47495.66,47461.11,47491.88,16.06382
47491.87,47499.95,47420.57,47450.95,15.02137
47450.94,47453.29,47420.67,47430.5,7.3345
47430.51,47434.87,47322,47382.5,62.58799
47382.5,47406.27,47370,47392.26,10.22968
47392.26,47438.04,47392.25,47399.76,16.55544
47399.76,47404.19,47317.46,47393.68,49.76383
47393.69,47436.58,47393.68,47417.03,24.21047
47417.02,47417.03,47405.26,47411.31,5.86942
47411.31,47411.31,47371.16,47401.14,12.03193
47401.14,47401.14,47314.02,47322.98,16.86218
47319.21,47352.92,47241.14,47253.54,65.60651
47253.54,47348.29,47236.66,47320.62,66.86658
47323.18,47363.2,47306.02,47363.19,15.15057
47363.19,47369.44,47338.99,47350.49,15.47825
47350.5,47358.37,47333.02,47348.36,10.92149
47348.36,47348.37,47300.95,47300.97,17.16942
47300.97,47300.97,47221.2,47237,47.31603
47237,47284.54,47237,47263.69,14.98637
47263.69,47273.52,47259.89,47269.89,11.83337
47269.88,47269.89,47246.17,47251.76,13.22044
47251.76,47299.99,47251.75,47278.91,15.49838
47278.92,47295.64,47278.91,47288.9,3.60202
47288.91,47288.91,47255,47260.88,10.70029
47260.88,47269.53,47254.01,47254.01,8.94075
47254.01,47261.44,47251,47260.02,11.2148
47260.02,47298.22,47260.02,47285.53,19.6415
47285.53,47299.92,47267.05,47278.82,13.19182
47278.82,47289.47,47251,47251.01,7.68649
47251,47262.83,47250,47257.11,13.71943
47257.12,47272.49,47180,47189,51.94344
47189,47189,47161,47178.73,27.00514
47178.73,47198,47150,47150,12.3027
47150.01,47150.01,47100,47110.63,55.54357
47110.63,47123.22,47103.01,47106.1,24.37147
47106.1,47106.11,47082.33,47089.06,37.26675
47089.07,47143.78,47023.01,47023.02,51.33117
47023.01,47023.02,46919.29,46934.29,153.06211
46934.28,46957.56,46856.28,46899.99,68.53187
46900,46981.04,46885.42,46949.01,26.65113
46949.02,46953.14,46874.43,46886.4,24.47924
46886.4,46919.42,46800.91,46829.5,70.52013
46829.49,46843.31,46720.32,46775.98,134.79303
46775.99,46780,46659,46700,121.20122
46700,46739.93,46654,46738.99,37.01441
46738.99,46870.99,46733.87,46841.59,98.6608
46841.59,46961.83,46830.04,46917.69,43.77763
46919.47,46964.03,46842.96,46873.65,24.25906
46873.64,46893.71,46822.12,46891.84,15.16092
46891.84,46969.38,46879.34,46951.49,27.65779
46951.5,47007.87,46936.43,46974.3,31.20923
46974.3,46997,46900,46911.12,21.59904
46911.12,46955.02,46903.99,46925,8.63506
46925.01,46947.83,46903.45,46937.85,8.52479
46937.86,46956.93,46906.15,46909.07,10.01829
46909.06,46942.77,46874.01,46874.01,14.6733
46874.01,46894.58,46866.14,46892.79,11.37964
46892.79,46950.77,46892.79,46950.76,11.21166
46950.76,46974.2,46937.91,46974.02,17.04205
46974.03,47078.52,46950,47067.95,18.91959
47067.96,47077.69,46987.67,47012.88,34.70292
47012.88,47039.97,46986,46999.99,18.21012
46999.99,47000,46941.28,46957.87,8.16765
46957.87,46964,46910,46910.01,25.08068
46910.01,46942.15,46902.87,46917.57,6.13688
46917.58,46964.25,46917.57,46962.38,18.20426
46962.39,46962.39,46911,46934.42,9.14044
46934.43,47000,46934.42,46979.5,24.32898
46979.49,47025.38,46976.74,47000.73,15.95424
47000.73,47082.3,47000.73,47058.12,34.0589
47056.43,47062.48,46965.39,47011.85,69.85484
47011.85,47061.47,46991.95,47046.57,22.51637
47046.57,47050,47014.51,47026.02,12.3845
47026.01,47132.56,47026.01,47098.24,48.24777
47098.23,47184.6,47082.1,47163.06,39.6535
47163.06,47165.07,47120,47155.6,21.82959
47155.61,47193.25,47151.97,47190.19,13.13951
47190.19,47217.1,47164.81,47164.82,18.56447
47164.82,47180.25,47133,47165.81,20.91763
47168.3,47169.89,47133.01,47156.01,9.12926
47156.01,47156.01,47080.13,47098.92,17.53809
47098.9,47098.92,47087.47,47098.9,4.69963
47098.91,47110.46,47057.36,47073.26,12.68499
47073.27,47073.27,47042,47051.56,16.07212
47051.56,47065.73,47041.99,47065.19,8.53811
47065.19,47065.2,47040.13,47059.93,4.60038
47059.93,47114.72,47059.92,47113.64,7.53075
47113.64,47113.65,47083.54,47102.97,6.20022
47102.98,47102.98,47072.31,47085.61,8.35407
47085.62,47085.62,47040.66,47050.72,14.17206
47050.72,47061.69,47003.56,47010.01,8.64608
47003.56,47048.05,47001,47028.2,17.69913
47028.21,47033.56,46938.09,46968.99,21.30202
46968.99,46968.99,46924.79,46936.55,12.44662
46936.56,46940.54,46887.22,46887.22,17.50509
46887.22,46895.41,46855.07,46882.42,114.70871
46882.42,46887.2,46854.01,46872.61,10.33835
46872.61,46888.02,46872.61,46884.12,7.34966
46879.54,46962.07,46879.54,46935.01,21.50664
46935.01,46935.01,46915.68,46915.69,8.19986
46915.69,46948.32,46908.36,46944.73,15.85123
46943.16,46975.9,46892.57,46892.58,17.84828
46890.21,46901.5,46851.51,46851.51,9.90427
46851.52,46879.23,46851.51,46872.81,15.70652
46872.82,46910,46872.81,46897.29,13.27397
46898.36,46948.39,46880.42,46941.72,24.39743
46942.02,46994.38,46936.24,46984.09,21.40465
46984.09,47006.7,46976.67,46984.28,13.70104
46984.29,46993.98,46984.28,46985.43,9.60332
46985.44,46998.89,46937.75,46941.6,16.92379
46941.61,46976.84,46939.27,46973.55,17.09795
46972.76,46979.01,46953.37,46958.07,6.02886
46958.06,46965,46916.13,46940.01,9.04371
46940.01,46945.81,46911.72,46939.59,7.08034
46935.17,46943.58,46912.17,46942.1,7.15498
46942.09,46942.1,46920.88,46932.27,5.32548
46932.27,46957.44,46927.97,46937.3,8.63686
46937.31,46940.83,46930,46938.02,3.71936
46938.01,46948.95,46901.34,46901.34,11.00817
46901.35,46934.28,46900.38,46930.34,9.2778
46930.33,46934.25,46903,46905.17,7.10493
46905.16,46948.93,46905.15,46945.92,5.55447
46945.93,46970.04,46938.61,46943.88,7.77522
46943.88,46971.24,46935.93,46963.31,8.14528
46963.31,46987.89,46942.88,46948.99,9.22364
46951.17,46951.87,46907.69,46909.71,5.76721
46909.7,46931,46903.48,46930.99,9.34718
46931,46956.37,46930.99,46942.81,8.41301
46942.81,46952.9,46911.43,46923.2,9.86047
46923.21,46932.77,46903.48,46907.68,6.87663
46907.67,46918.52,46872.88,46884.98,17.24765
46884.97,46884.98,46860,46860,17.54991
46860.01,46860.01,46815.17,46842.61,20.15516
46842.61,46898.76,46842.6,46890.9,36.71755
46890.91,46951.62,46889.41,46928.97,23.65918
46928.98,46944.46,46907.19,46922.59,10.91932
46922.59,46928.93,46896.19,46915.99,8.972
46915.99,46915.99,46890.88,46895.59,9.6803
46895.58,46921.7,46884.74,46920.45,7.82237
46920.45,46944.43,46910.93,46941.11,13.76526
46941.1,46967.19,46935,46967.19,18.04194
46967.19,46996.97,46947.15,46995.07,13.83876
46995.07,47050,46990.29,47023.82,33.95368
47023.82,47023.83,46986.31,47012.5,16.44497
47012.5,47037.64,47001.31,47035.48,12.79924
47035.47,47050,47023,47033.33,8.57609
47033.32,47048.13,46980.91,46988.78,15.92434
46988.78,46988.79,46980.12,46984.75,3.9873
46984.76,47013,46984.75,47005.27,7.66985
47005.27,47022.53,46990,47019.26,7.28248
47019.25,47019.26,46985.11,46985.12,9.1404
46985.11,46991.74,46985.11,46990.93,4.30743
46990.92,46995.78,46983.93,46989.15,6.0243
46989.15,46992.33,46951.51,46954.53,3.97113
46954.56,46979.07,46953.11,46974.35,4.85899
46974.35,46977.52,46963.01,46963.02,5.34248
46963.02,46979.99,46960.48,46964.22,8.61457
46964.22,47005.99,46964.22,47003.54,6.50375
47003.53,47024.27,46983.05,47024.26,11.50942
47024.27,47044,47022.7,47033.17,5.57461
47033.18,47033.19,46982.21,46988.06,4.54811
46988.05,46992.58,46967.57,46974.51,4.22103
46974.52,46974.52,46924.99,46926.09,14.90528
46926.1,46954.3,46910.39,46951.37,6.93011
46951.38,46951.38,46920.11,46928.89,3.58626
46928.89,46947.56,46921,46921.02,6.60026
46921.01,46921.02,46899.46,46920.09,27.41809
46920.08,46920.09,46899.57,46907.96,11.43658
46907.96,46907.96,46907.95,46907.96,3.01876
46907.95,46926.84,46907.95,46924.48,5.27086
46924.47,46933.89,46923.72,46923.73,4.39908
46923.73,46948.58,46920.16,46924.24,4.8417
46924.24,46949.54,46922.79,46945.12,4.53431
46945.43,46948.78,46923.62,46934.16,4.17058
46934.16,46956.18,46932.19,46956.18,3.33527
46956.18,46963.33,46924.58,46929.27,6.65436
46929.27,46972.75,46920,46971.61,7.78858
46971.61,46984.06,46969.99,46980.21,5.15583
46980.22,47021.87,46976.84,47010.59,11.08649
47016.9,47016.9,46997.03,47011.07,9.91561
47011.08,47011.08,46986.96,46989.34,6.78402
46989.34,46997.94,46989.33,46991.52,2.31476
46991.52,47032.48,46991.52,47011.36,5.91341
47011.37,47021.1,47011.36,47021.1,2.34171
47021.1,47035,47013.9,47034.99,4.01085
47035,47035,46994.23,47014.01,7.06837
47014.01,47033.17,47000.13,47014.01,4.75948
47014.01,47014.01,47000.42,47004.82,3.24624
47004.81,47010.43,47004.6,47004.6,3.63806
47004.61,47020,47003.52,47007.14,9.47409
47007.14,47007.15,46975.95,46975.95,6.04143
46975.95,46995.69,46975.95,46985.43,15.20441
46985.42,46985.43,46931.7,46931.71,7.09046
46931.71,46971.7,46913.27,46963.94,16.85237
46963.95,46969.3,46916.38,46921.9,18.23721
46921.9,46999.66,46921.89,46977.81,17.0913
46977.8,47010.64,46977.8,47006.13,5.84413
47002.05,47010.1,46993.4,47010.1,6.02659
47010.09,47025.7,47004.19,47024.99,6.54943
47025,47043.8,47024.99,47043.8,5.76297
47043.8,47044.59,47026.39,47030.98,4.37701
47030.97,47038.58,47017.23,47031.27,4.58778
47031.27,47079.33,47021.72,47071.03,10.30448
47071.02,47187.98,47066.71,47166.14,23.36203
47166.14,47166.14,47126.33,47156.46,13.41824
47156.45,47159.3,47099.3,47114.81,18.02137
47114.82,47120.62,47078.43,47080.3,5.13443
47080.31,47140.43,47050.22,47132,8.273
47132.01,47137.09,47111.92,47116.11,3.12253
47116.11,47122.28,47106.95,47109.7,5.21793
47109.69,47128.94,47082.54,47094.52,5.74485
47094.52,47102.32,47056.89,47072.67,3.9937
47072.67,47094.91,47070.4,47078.2,4.36366
47078.21,47085,47072.04,47075.01,2.87123
47075.01,47075.92,47052.86,47052.87,5.12589
47052.87,47066.35,47052.86,47061.19,2.1997
47061.2,47085,47061.19,47082.25,6.11177
47082.25,47082.27,47060.44,47068.32,4.19776
47068.33,47073.68,47056.88,47056.88,2.5245
47056.88,47063.56,47038.24,47060,6.48336
47060,47079.14,47053.24,47079.14,2.20729
47079.13,47083.5,47064.75,47076.01,2.95395
47076.01,47078.07,47065.16,47067.39,2.85836
47069.41,47078.54,47064.22,47077.17,3.12996
47077.16,47077.17,47050.94,47073.05,7.3573
47073.05,47077.17,47073.05,47074.77,3.84066
47074.77,47110.02,47074.18,47106.51,18.17656
47106.51,47125.19,47106.51,47113.27,4.6279
47113.27,47122.67,47094.23,47094.85,8.06758
47094.85,47100,47094.85,47094.85,3.05319
47095.21,47100,47060,47068.14,7.23617
47068.14,47162.83,47067.92,47110.27,16.08448
47110.26,47113.66,47089.36,47100.96,11.42679
47100.95,47100.96,47059.59,47064.62,3.40584
47064.62,47075.13,47062.67,47063.55,6.39891
47063.54,47063.55,47009.89,47014.1,11.33308
47014.09,47023.51,47009.02,47012.51,6.41649
47010.47,47013.34,47000.24,47005.61,6.07491
47005.61,47011.78,46990.89,46993.91,11.32295
46993.91,47019.96,46993.91,47006.93,5.24465
47006.93,47009.29,46993.92,46993.92,7.29525
46993.93,46999.19,46990.72,46990.99,7.6954
46991,46991,46990,46990.85,2.57505
46990.85,47026.91,46990.81,47007.75,5.67289
47009.77,47022.1,47003.12,47006.95,3.99123
47006.95,47019.68,47006.94,47011.86,2.23467
47011.85,47020.96,47006.95,47015.88,2.99505
47015.89,47022.1,47004.96,47006.16,4.19318
47006.16,47019.08,47000.13,47014.84,3.74541
47014.85,47025.85,47014.84,47018.03,6.84501
47017.98,47084.24,47014.84,47081.01,15.73509
47081,47100.5,47060.71,47098.04,9.17152
47098.04,47105.59,47064.66,47068.68,7.32077
47068.67,47095.5,47065.01,47084.97,4.3966
47084.97,47133.88,47073.83,47102.8,31.98461
47102.79,47108.53,47093.21,47108.52,4.0006
47108.52,47124.99,47094.74,47123.99,4.60294
47123.98,47140.79,47115.66,47133.5,5.32536
47133.5,47150,47118.92,47149.99,8.28983
47150,47154.59,47138.72,47150,6.78649
47150,47181.38,47148.6,47169.89,9.13059
47169.89,47177.43,47151.23,47158.3,6.46106
47158.31,47190.56,47158.3,47187.17,6.10039
47187.17,47191.58,47183.14,47191.17,3.12638
47191.17,47195,47188.04,47191.32,1.65624
47191.31,47191.32,47141.36,47146.02,9.35105
47146.02,47157.11,47146.01,47150.4,3.9421
47150.41,47150.41,47108.52,47116.13,6.43927
47116.13,47174.78,47113.41,47174.06,6.85181
47174.06,47174.06,47134.29,47145.94,1.98391
47145.93,47147.21,47136.48,47141.72,3.12836
47141.73,47147.21,47113,47120.12,6.13084
47120.12,47166.7,47119.96,47161.98,5.93853
47161.98,47187.86,47161.97,47174.62,4.15736
47174.62,47174.62,47156.52,47157.68,3.13111
47157.69,47157.69,47127.3,47134.63,3.37819
47134.63,47134.63,47130,47130.03,3.77776
47130.03,47140.42,47130,47137.79,2.39834
47137.8,47173.59,47135.49,47156.29,33.60725
47153.3,47156.3,47146.99,47156.3,4.85038
47155.98,47173.58,47155.31,47172.72,6.3671
47172.73,47236.65,47168.58,47220.04,45.24863
47220.03,47233.25,47220.03,47225.17,46.66591
47225.17,47233.31,47222.71,47225.3,6.83874
47225.3,47225.3,47221,47225.3,2.56564
47225.3,47225.3,47208.11,47210.02,6.21049
47210.01,47212.51,47203.63,47205.11,3.60232
47205.11,47368.3,47205.11,47358.74,89.63685
47358.73,47398.99,47356.84,47397.86,87.09204
47397.86,47398.79,47292.37,47292.38,34.14607
47292.37,47333.02,47292.37,47333.01,8.65712
47333.01,47350.07,47333,47345.01,7.57927
47345.01,47384.95,47345,47366.15,10.1329
47366.15,47366.16,47345.04,47358.07,3.65185
47349.45,47384.36,47345.04,47380.98,13.13818
47380.98,47380.99,47351.69,47357.71,7.27287
47357.71,47357.72,47345.33,47347.78,8.15221
47347.78,47347.79,47317.77,47317.77,8.9236
47317.78,47317.78,47278.08,47286.92,5.92756
47286.92,47288.79,47286.92,47286.92,3.60555
47286.94,47286.94,47255.5,47271.71,5.40059
47271.72,47278.56,47267.34,47270.41,4.09088
47270.41,47270.41,47231.28,47269.99,7.49387
47270,47286.93,47260.16,47276.21,5.08201
47275.99,47281.68,47257.64,47271.03,5.30612
47271,47299.86,47271,47286.04,4.2064
47289.99,47295,47284.02,47285.99,3.16828
47286,47295.12,47281.66,47282.72,6.62725
47282.73,47293.25,47260,47260,5.25018
47260,47260.01,47230,47255.38,8.52675
47255.39,47380.59,47255.38,47294.92,49.29643
47294.91,47348.25,47288.51,47345.87,7.85406
47345.86,47373.89,47300.9,47318.82,8.80254
47318.81,47328.55,47280,47301.72,7.68307
47301.72,47306.04,47269.16,47284.85,9.50009
47284.84,47378.48,47284.84,47334.73,18.0101
47334.74,47398.07,47334.73,47391.2,9.79774
47391.2,47396.59,47342.9,47384.37,10.14298
47385.09,47428.52,47367.17,47373.03,20.44665
47373.02,47394.52,47340.21,47370.89,11.43084
47370.9,47380.04,47348.97,47361.72,5.50396
47361.72,47367.96,47340.24,47346.05,13.03852
47346.05,47364.45,47309.91,47339.94,10.10914
47339.95,47339.95,47318.99,47325.01,3.64956
47325.01,47331.07,47306.05,47316.86,4.92531
47316.86,47323.07,47297.67,47309.27,4.6396
47309.28,47327.56,47283.82,47327.55,14.36617
47327.56,47327.56,47302.7,47302.7,5.0598
47302.71,47343.74,47292.37,47330.62,10.24007
47330.63,47342.86,47318.57,47333.68,5.68381
47333.68,47357.26,47333.51,47349.02,6.97384
47349.01,47362.83,47325.31,47327.55,8.13292
47327.56,47373.64,47312.89,47356.65,43.26322
47356.64,47361.37,47290.35,47290.35,68.87737
47291.29,47319.3,47291.05,47316.4,5.72912
47316.41,47316.41,47290.22,47295.14,6.88924
